image,labels
3252971585858-les-crozets-nature-alpina.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.852128505707
topicality: 0.852128505707
, mid: ""/m/0l6sg""
description: ""breakfast cereal""
score: 0.732806444168
topicality: 0.732806444168
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.705050051212
topicality: 0.705050051212
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.696314692497
topicality: 0.696314692497
, mid: ""/m/02w08""
description: ""flavor""
score: 0.637099206448
topicality: 0.637099206448
, mid: ""/m/02wbm""
description: ""food""
score: 0.611786901951
topicality: 0.611786901951
, mid: ""/m/01jwgf""
description: ""product""
score: 0.574789702892
topicality: 0.574789702892
, mid: ""/m/0cxp1""
description: ""commodity""
score: 0.547930955887
topicality: 0.547930955887
, mid: ""/m/01cd9""
description: ""brand""
score: 0.517162919044
topicality: 0.517162919044
]"
3270190197867-biscottes-multicereales-carrefour.jpg,"[mid: ""/m/09728""
description: ""bread""
score: 0.869039714336
topicality: 0.869039714336
, mid: ""/m/0d_qg3""
description: ""beer bread""
score: 0.826134681702
topicality: 0.826134681702
, mid: ""/m/0dv34""
description: ""baking""
score: 0.820594787598
topicality: 0.820594787598
, mid: ""/m/052lwg6""
description: ""baked goods""
score: 0.806794166565
topicality: 0.806794166565
, mid: ""/m/09693d""
description: ""pumpkin bread""
score: 0.743324875832
topicality: 0.743324875832
, mid: ""/m/03gq5d8""
description: ""loaf""
score: 0.699504077435
topicality: 0.699504077435
, mid: ""/m/03fw2""
description: ""gluten""
score: 0.626084983349
topicality: 0.626084983349
, mid: ""/m/017z0v""
description: ""toast""
score: 0.623922765255
topicality: 0.623922765255
, mid: ""/m/01l99n""
description: ""sliced bread""
score: 0.617026746273
topicality: 0.617026746273
, mid: ""/m/06hs2r""
description: ""whole grain""
score: 0.610678255558
topicality: 0.610678255558
]"
3255691002995-haricots-verts-extra-fins-660-g-rochefontaine-rochefontaine.jpg,"[mid: ""/m/0bpklr5""
description: ""pickled foods""
score: 0.961585283279
topicality: 0.961585283279
, mid: ""/m/06zytg""
description: ""pickling""
score: 0.954545497894
topicality: 0.954545497894
, mid: ""/m/0f4s2w""
description: ""vegetable""
score: 0.901997029781
topicality: 0.901997029781
, mid: ""/m/02xtq""
description: ""food preservation""
score: 0.890170097351
topicality: 0.890170097351
, mid: ""/m/054hcy""
description: ""green bean""
score: 0.781240463257
topicality: 0.781240463257
, mid: ""/m/0dwn8""
description: ""pickled cucumber""
score: 0.718711793423
topicality: 0.718711793423
, mid: ""/m/015x4r""
description: ""cucumber""
score: 0.713227510452
topicality: 0.713227510452
, mid: ""/m/01szdy""
description: ""gherkin""
score: 0.693373441696
topicality: 0.693373441696
, mid: ""/m/02wbm""
description: ""food""
score: 0.675834774971
topicality: 0.675834774971
, mid: ""/m/0b3qxj""
description: ""achaar""
score: 0.658896327019
topicality: 0.658896327019
]"
3265479724001-vinaigrette-legere-vinaigre-balsamique-ciboulette-echalotes-puget.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.856508016586
topicality: 0.856508016586
, mid: ""/m/01jwgf""
description: ""product""
score: 0.729614853859
topicality: 0.729614853859
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.664684057236
topicality: 0.664684057236
, mid: ""/m/02w08""
description: ""flavor""
score: 0.629321992397
topicality: 0.629321992397
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.605952858925
topicality: 0.605952858925
]"
20452612-comte-12-mois-d-affinage-au-lait-cru-saveurs-de-nos-regions.jpg,"[mid: ""/m/01jwgf""
description: ""product""
score: 0.596248149872
topicality: 0.596248149872
, mid: ""/m/02w08""
description: ""flavor""
score: 0.532198667526
topicality: 0.532198667526
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.509363055229
topicality: 0.509363055229
]"
3270190021278-coeur-complice-carrefour.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.805129230022
topicality: 0.805129230022
, mid: ""/m/02w08""
description: ""flavor""
score: 0.620568811893
topicality: 0.620568811893
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.527164280415
topicality: 0.527164280415
, mid: ""/m/01jwgf""
description: ""product""
score: 0.52676063776
topicality: 0.52676063776
, mid: ""/m/05c0n6k""
description: ""label""
score: 0.513301789761
topicality: 0.513301789761
]"
3272030002232-sirop-de-grenadine-moulin-de-valdonne.jpg,"[mid: ""/m/04qgp""
description: ""liqueur""
score: 0.856037914753
topicality: 0.856037914753
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.817864000797
topicality: 0.817864000797
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.713941276073
topicality: 0.713941276073
, mid: ""/m/0271t""
description: ""drink""
score: 0.691891849041
topicality: 0.691891849041
, mid: ""/m/04shl0""
description: ""distilled beverage""
score: 0.60502165556
topicality: 0.60502165556
, mid: ""/m/02w08""
description: ""flavor""
score: 0.588325083256
topicality: 0.588325083256
, mid: ""/m/081qc""
description: ""wine""
score: 0.522533357143
topicality: 0.522533357143
]"
3250546606267-mayonnaise-de-dijon-amora-unilever.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.878628969193
topicality: 0.878628969193
, mid: ""/m/02xwb""
description: ""fruit""
score: 0.775333702564
topicality: 0.775333702564
, mid: ""/m/036qh8""
description: ""produce""
score: 0.726483643055
topicality: 0.726483643055
, mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.723923265934
topicality: 0.723923265934
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.723205268383
topicality: 0.723205268383
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.721899390221
topicality: 0.721899390221
, mid: ""/m/090mrr""
description: ""diet food""
score: 0.711190104485
topicality: 0.711190104485
, mid: ""/m/011s0""
description: ""advertising""
score: 0.668394565582
topicality: 0.668394565582
, mid: ""/m/02wbm""
description: ""food""
score: 0.622615993023
topicality: 0.622615993023
, mid: ""/m/02w08""
description: ""flavor""
score: 0.592444062233
topicality: 0.592444062233
]"
3259011090532-croc-seitan-legumes-fondants-et-tomates-confites-soy.jpg,"[mid: ""/m/0bp3f6m""
description: ""fried food""
score: 0.839008033276
topicality: 0.839008033276
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.707350790501
topicality: 0.707350790501
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.641873598099
topicality: 0.641873598099
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.588313519955
topicality: 0.588313519955
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.553615987301
topicality: 0.553615987301
, mid: ""/m/02w08""
description: ""flavor""
score: 0.550849616528
topicality: 0.550849616528
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.543658554554
topicality: 0.543658554554
, mid: ""/m/02wbm""
description: ""food""
score: 0.529178142548
topicality: 0.529178142548
, mid: ""/m/020953""
description: ""meat analogue""
score: 0.521227240562
topicality: 0.521227240562
]"
21151787-feta-aop-23-mg-affinee-en-saumure-eridanous.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.863580644131
topicality: 0.863580644131
, mid: ""/m/01jwgf""
description: ""product""
score: 0.775491178036
topicality: 0.775491178036
, mid: ""/m/02w08""
description: ""flavor""
score: 0.54925429821
topicality: 0.54925429821
]"
3258590001373-chocolat-noir-95-dardenne.jpg,"[mid: ""/m/020vl""
description: ""chocolate""
score: 0.859740078449
topicality: 0.859740078449
, mid: ""/m/0pmlq""
description: ""chocolate bar""
score: 0.852014243603
topicality: 0.852014243603
, mid: ""/m/02n3pb""
description: ""product""
score: 0.808051466942
topicality: 0.808051466942
, mid: ""/m/0c5yy""
description: ""confectionery""
score: 0.690334320068
topicality: 0.690334320068
, mid: ""/m/02w08""
description: ""flavor""
score: 0.607632935047
topicality: 0.607632935047
, mid: ""/m/01j0r5""
description: ""praline""
score: 0.56915807724
topicality: 0.56915807724
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.551997423172
topicality: 0.551997423172
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.535422027111
topicality: 0.535422027111
, mid: ""/m/02wbm""
description: ""food""
score: 0.516534864902
topicality: 0.516534864902
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.50096064806
topicality: 0.50096064806
]"
26019499-petales-aux-trois-cereales-aux-copeaux-de-chocolat-noir-swing.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.846174061298
topicality: 0.846174061298
, mid: ""/m/02wbm""
description: ""food""
score: 0.836075901985
topicality: 0.836075901985
, mid: ""/m/0l6sg""
description: ""breakfast cereal""
score: 0.828313052654
topicality: 0.828313052654
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.674189925194
topicality: 0.674189925194
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.671702444553
topicality: 0.671702444553
, mid: ""/m/02w08""
description: ""flavor""
score: 0.662548482418
topicality: 0.662548482418
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.648612380028
topicality: 0.648612380028
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.619968116283
topicality: 0.619968116283
, mid: ""/m/0465mr4""
description: ""frozen dessert""
score: 0.596433281898
topicality: 0.596433281898
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.539195895195
topicality: 0.539195895195
]"
3270190128533-36-biscottes-au-germe-de-ble-carrefour-bio-carrefour.jpg,"[mid: ""/m/07s6nbt""
description: ""text""
score: 0.881701111794
topicality: 0.881701111794
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.624499797821
topicality: 0.624499797821
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.552790522575
topicality: 0.552790522575
]"
3256222645612-ratatouille-u-bio-u.jpg,"[mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.862687587738
topicality: 0.862687587738
, mid: ""/m/02n3pb""
description: ""product""
score: 0.808094918728
topicality: 0.808094918728
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.738621473312
topicality: 0.738621473312
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.701422989368
topicality: 0.701422989368
, mid: ""/m/0bpklr5""
description: ""pickled foods""
score: 0.697065472603
topicality: 0.697065472603
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.683313548565
topicality: 0.683313548565
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.635815680027
topicality: 0.635815680027
, mid: ""/m/01bgd_""
description: ""chutney""
score: 0.584021747112
topicality: 0.584021747112
, mid: ""/m/02xtq""
description: ""food preservation""
score: 0.571913540363
topicality: 0.571913540363
, mid: ""/m/06zytg""
description: ""pickling""
score: 0.569456756115
topicality: 0.569456756115
]"
3270190127536-confiture-d-oranges-au-sucre-de-canne-carrefour.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.858896255493
topicality: 0.858896255493
, mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.764919042587
topicality: 0.764919042587
, mid: ""/m/01jwgf""
description: ""product""
score: 0.703107774258
topicality: 0.703107774258
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.700664699078
topicality: 0.700664699078
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.542445003986
topicality: 0.542445003986
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.509165465832
topicality: 0.509165465832
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.509059429169
topicality: 0.509059429169
]"
3266191001951-sirop-d-agave-la-vie-claire.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.875309765339
topicality: 0.875309765339
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.736142635345
topicality: 0.736142635345
, mid: ""/m/01jwgf""
description: ""product""
score: 0.636414945126
topicality: 0.636414945126
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.589667022228
topicality: 0.589667022228
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.575849235058
topicality: 0.575849235058
]"
0024094070343-fusilli-no-34-de-cecco-f-lli-de-cecco-di-filippo-fara-s-martino-s-p-a.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.855762243271
topicality: 0.855762243271
, mid: ""/m/04t8sg""
description: ""al dente""
score: 0.843018293381
topicality: 0.843018293381
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.801501989365
topicality: 0.801501989365
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.799572050571
topicality: 0.799572050571
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.797688364983
topicality: 0.797688364983
, mid: ""/m/02wbm""
description: ""food""
score: 0.735086143017
topicality: 0.735086143017
, mid: ""/m/0l6sg""
description: ""breakfast cereal""
score: 0.731249153614
topicality: 0.731249153614
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.727869391441
topicality: 0.727869391441
, mid: ""/m/02w08""
description: ""flavor""
score: 0.618485629559
topicality: 0.618485629559
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.565636456013
topicality: 0.565636456013
]"
3254560020764-pulpe-de-tomate-auchan.jpg,"[mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.984179794788
topicality: 0.984179794788
, mid: ""/m/01hxyd""
description: ""local food""
score: 0.928324639797
topicality: 0.928324639797
, mid: ""/m/07j87""
description: ""tomato""
score: 0.80850404501
topicality: 0.80850404501
, mid: ""/m/02xwb""
description: ""fruit""
score: 0.752717673779
topicality: 0.752717673779
, mid: ""/m/036qh8""
description: ""produce""
score: 0.724908173084
topicality: 0.724908173084
, mid: ""/m/0hfcz""
description: ""potato and tomato genus""
score: 0.711654484272
topicality: 0.711654484272
, mid: ""/m/01c4r0""
description: ""canning""
score: 0.654248297215
topicality: 0.654248297215
, mid: ""/m/0f4s2w""
description: ""vegetable""
score: 0.556636810303
topicality: 0.556636810303
, mid: ""/m/0cyz6w""
description: ""whole food""
score: 0.515870213509
topicality: 0.515870213509
]"
75032814-corona-extra-corona-ab-inbev.jpg,"[mid: ""/m/04dr76w""
description: ""bottle""
score: 0.924317240715
topicality: 0.924317240715
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.839352250099
topicality: 0.839352250099
, mid: ""/m/044gvx""
description: ""beer bottle""
score: 0.82373803854
topicality: 0.82373803854
, mid: ""/m/04shl0""
description: ""distilled beverage""
score: 0.811754286289
topicality: 0.811754286289
, mid: ""/m/0838f""
description: ""water""
score: 0.796780467033
topicality: 0.796780467033
, mid: ""/m/04qgp""
description: ""liqueur""
score: 0.782545864582
topicality: 0.782545864582
, mid: ""/m/012mj""
description: ""alcoholic beverage""
score: 0.764284491539
topicality: 0.764284491539
, mid: ""/m/0271t""
description: ""drink""
score: 0.738687217236
topicality: 0.738687217236
, mid: ""/m/04k94""
description: ""liquid""
score: 0.600091099739
topicality: 0.600091099739
, mid: ""/m/01jwgf""
description: ""product""
score: 0.588645100594
topicality: 0.588645100594
]"
27018255-pain-au-lait-sans.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.773329973221
topicality: 0.773329973221
, mid: ""/m/036qh8""
description: ""produce""
score: 0.67746758461
topicality: 0.67746758461
, mid: ""/m/01hxyd""
description: ""local food""
score: 0.647337794304
topicality: 0.647337794304
, mid: ""/m/0cyz6w""
description: ""whole food""
score: 0.533512830734
topicality: 0.533512830734
, mid: ""/m/01jwgf""
description: ""product""
score: 0.529990673065
topicality: 0.529990673065
]"
3250391885510-sirop-d-erable-itineraire-des-saveurs.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.687967777252
topicality: 0.687967777252
, mid: ""/m/02w08""
description: ""flavor""
score: 0.63454335928
topicality: 0.63454335928
, mid: ""/m/02wbm""
description: ""food""
score: 0.573176503181
topicality: 0.573176503181
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.500340759754
topicality: 0.500340759754
]"
87303223-orange-minute-maid.jpg,"[mid: ""/m/01z1kdw""
description: ""juice""
score: 0.895570635796
topicality: 0.895570635796
, mid: ""/m/0271t""
description: ""drink""
score: 0.782567501068
topicality: 0.782567501068
, mid: ""/m/02y7l1""
description: ""orange drink""
score: 0.72728395462
topicality: 0.72728395462
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.676696300507
topicality: 0.676696300507
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.565887987614
topicality: 0.565887987614
, mid: ""/m/02w08""
description: ""flavor""
score: 0.561297118664
topicality: 0.561297118664
, mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.558509886265
topicality: 0.558509886265
, mid: ""/m/025rtr1""
description: ""orange soft drink""
score: 0.528569102287
topicality: 0.528569102287
]"
3251490423108-muesli-aux-fruits-gerble.jpg,"[mid: ""/m/0h55b""
description: ""junk food""
score: 0.648673057556
topicality: 0.648673057556
, mid: ""/m/01jwgf""
description: ""product""
score: 0.571554541588
topicality: 0.571554541588
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.548579037189
topicality: 0.548579037189
]"
20208646-smooothie-ananas-banane-et-noix-de-coco-chef-select-to-go-naturis.jpg,"[mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.797252178192
topicality: 0.797252178192
, mid: ""/m/0271t""
description: ""drink""
score: 0.746632575989
topicality: 0.746632575989
, mid: ""/m/01jwgf""
description: ""product""
score: 0.727998256683
topicality: 0.727998256683
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.716042816639
topicality: 0.716042816639
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.685984909534
topicality: 0.685984909534
, mid: ""/m/02w08""
description: ""flavor""
score: 0.641229569912
topicality: 0.641229569912
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.556373715401
topicality: 0.556373715401
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.518778145313
topicality: 0.518778145313
]"
